,views,likes,comments,duration_log,bitrate_log,height_log,width_log,frame rate_log,views_log,likes_log,comments_log,likes_log_win,comments_log_win,duration_log_scaled,duration_log_minmax,duration_log_zscore,height_log_scaled,height_log_minmax,height_log_zscore,width_log_scaled,width_log_minmax,width_log_zscore,frame rate_log_scaled,frame rate_log_minmax,frame rate_log_zscore,views_log_scaled,views_log_minmax,views_log_zscore,likes_log_scaled,likes_log_minmax,likes_log_zscore,comments_log_scaled,comments_log_minmax,comments_log_zscore,likes_log_win_scaled,likes_log_win_minmax,likes_log_win_zscore,comments_log_win_scaled,comments_log_win_minmax,comments_log_win_zscore,has_description,has_hashtags,is_h264,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,aspect_ratio,log_aspect_ratio,video_quality_score,file_size_estimate,frame_density,is_hd,is_full_hd,is_4k,is_short,is_medium,is_long,content_score
2257,9,0,0,4.672828834461906,6.878326468291325,6.46302945692067,6.175867270105761,3.4330189939851112,2.302585092994046,0.0,0.0,0.0,0.0,0.45992812093452606,0.42038458712408766,-0.08485163111662722,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.11610098456928557,0.11610098456928557,-1.2309196800683908,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75,-0.2871621868149088,13.341355925211996,11.55115530275323,8.105847828447017,0,0,0,0,1,0,1
2258,18,0,0,5.062595033026967,8.035602692918582,7.155396301896734,6.580639137284949,3.431403223719222,2.9444389791664403,0.0,0.0,0.0,0.0,0.4982912713216651,0.461556649793484,0.2332134181873558,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8378109937557585,0.7382205695150621,0.519087422866762,0.14846455209214274,0.14846455209214274,-0.9715109367836811,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5625,-0.5747571646117846,15.190998994815317,13.09819772594555,8.493998256746188,1,1,0,0,1,0,1
2259,190,4,1,3.912023005428146,6.411818267709897,6.46302945692067,6.175867270105761,3.4330189939851112,5.25227342804663,1.6094379124341005,0.6931471805599453,1.6094379124341005,0.6931471805599453,0.38504500243403306,0.3400186000591747,-0.7057000895341609,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.26483021977285387,0.26483021977285387,-0.03878707705406264,0.11801511171285249,0.11801511171285249,0.3208782089362832,0.071316837069155,0.071316837069155,0.2137356093950099,0.4,0.4,0.4935604154376114,0.4,0.4,0.5969504024040405,1,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.75,-0.2871621868149088,12.874847724630566,10.323841273138044,7.345041999413257,0,0,0,1,0,0,2
2260,1308,8,0,5.749392985908253,8.714895850248494,7.560601162768557,6.985641817639208,3.4330189939851112,7.1770187659099,2.1972245773362196,0.0,2.1972245773362196,0.0,0.5658900863265686,0.5341049837981869,0.7936684436597534,0.9618386970928408,0.9053491559533858,1.8324181324789257,0.9224383863718397,0.8095645576658779,1.7424533331012393,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.3618797618075837,0.3618797618075837,0.7391092323625484,0.16111569259629735,0.16111569259629735,0.6946261487875534,0.0,0.0,-0.44929659337524885,0.5460849555887883,0.5460849555887883,0.9691605259012842,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5625,-0.5749593451293489,16.275497013017052,14.464288836156747,9.182411979893365,1,1,0,0,1,0,2
2261,717,8,1,6.400257445308821,4.955827057601261,5.771441123130016,5.484796933490655,3.4330189939851112,6.576469569048224,2.1972245773362196,0.6931471805599453,2.1972245773362196,0.6931471805599453,0.6299521092253039,0.6028575652441376,1.3248002789281619,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.33159886002893457,0.33159886002893457,0.4963940041857005,0.16111569259629735,0.16111569259629735,0.6946261487875534,0.071316837069155,0.071316837069155,0.2137356093950099,0.5460849555887883,0.5460849555887883,0.9691605259012842,0.4,0.4,0.5969504024040405,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.75,-0.286644189639361,10.727268180731276,11.356084502910083,9.833276439293932,0,0,0,0,0,1,2
2262,4478,7,0,6.48768401848461,5.8888779583328805,5.771441123130016,5.484796933490655,3.4339872044851463,8.4071550862073,2.0794415416798357,0.0,2.0794415416798357,0.0,0.6385571621696658,0.6120926717336588,1.3961439136764018,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.4239057161905584,0.4239057161905584,1.236275524865944,0.15247902633941482,0.15247902633941482,0.6197330463158721,0.0,0.0,-0.44929659337524885,0.5168118696880716,0.5168118696880716,0.8738578793564682,0.0,0.0,-0.5568030080936498,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.75,-0.286644189639361,11.660319081462896,12.376561976817491,9.921671222969756,0,0,0,0,0,1,2
2263,16,0,0,5.707110264748875,5.886104031450156,5.953243334287785,5.666426688112432,2.833213344056216,2.833213344056216,0.0,0.0,0.0,0.0,0.5617283647699367,0.5296385450669281,0.7591640257810975,0.7573550950320492,0.39817188331590153,-0.8654065135029781,0.7482389774806971,0.3818563146996312,-0.8505243259392951,0.6917570254926253,0.5024837244763084,-1.5013134589637862,0.14285633123423305,0.14285633123423305,-1.0164633828879606,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.75,-0.2868166461753523,11.83934736573794,11.593214296199031,8.540323608805092,0,0,0,0,1,0,2
2264,4,0,0,5.3230099791384085,7.67693714581808,7.155396301896734,6.580639137284949,3.4330189939851112,1.6094379124341005,0.0,0.0,0.0,0.0,0.5239228878587372,0.4890649881789585,0.4457225915825025,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.08115110568780959,0.08115110568780959,-1.5110588875952902,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5625,-0.5747571646117846,14.832333447714813,12.999947124956488,8.75602897312352,1,1,0,0,1,0,1
2265,4,1,0,4.543294782270004,6.824373670043086,6.46302945692067,6.175867270105761,3.258096538021482,1.6094379124341005,0.6931471805599453,0.0,0.6931471805599453,0.0,0.4471785948268537,0.4067015532070878,-0.1905566790367452,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.08115110568780959,0.08115110568780959,-1.5110588875952902,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75,-0.2871621868149088,13.287403126963756,11.36766845231309,7.801391320291486,0,0,0,0,1,0,1
2266,77,2,0,4.700480365792417,5.0689042022202315,5.771441123130016,5.484796933490655,2.772588722239781,4.356708826689592,1.0986122886681098,0.0,1.0986122886681098,0.0,0.46264975215542836,0.4233054935162681,-0.06228685841866465,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.676954925203449,0.4785925528524669,-1.7060745950892788,0.21967404627059595,0.21967404627059595,-0.400734387451594,0.08055784629814867,0.08055784629814867,-0.003933556804560776,0.0,0.0,-0.44929659337524885,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.75,-0.286644189639361,10.840345325350247,9.769384568012647,7.473069088032197,0,0,0,0,1,0,2
2267,43,2,0,3.4339872044851463,7.134890851565884,6.75110146893676,6.175867270105761,3.4339872044851463,3.784189633918261,1.0986122886681098,0.0,1.0986122886681098,0.0,0.33799382306155706,0.2895223794348639,-1.0957967196569602,0.8588563926371569,0.6499238613215498,0.4737360853093948,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.1908064738330739,0.1908064738330739,-0.6321211368391293,0.08055784629814867,0.08055784629814867,-0.003933556804560776,0.0,0.0,-0.44929659337524885,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5620608899297423,-0.5752341988309988,13.885992320502645,10.56887805605103,6.8679744089702925,1,0,0,1,0,0,2
2268,4,0,0,2.9444389791664403,7.441906728051625,6.46302945692067,6.175867270105761,3.4232849781261603,1.6094379124341005,0.0,0.0,0.0,0.0,0.28980952114209846,0.2378100701409397,-1.4952879556746475,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8358288438991456,0.7350213017433703,0.49166785073294617,0.08115110568780959,0.08115110568780959,-1.5110588875952902,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75,-0.2871621868149088,13.904936184972295,10.386345707218066,6.3677239572926005,0,0,0,1,0,0,1
2269,687,6,0,5.198497031265826,6.037870919922137,6.46302945692067,6.175867270105761,3.4339872044851463,6.5337888379333435,1.9459101490553132,0.0,1.9459101490553132,0.0,0.5116675692550011,0.47591234715509734,0.3441149687309625,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.3294468114815642,0.3294468114815642,0.479144354289509,0.14268758170150245,0.14268758170150245,0.5348262495494005,0.0,0.0,-0.44929659337524885,0.483624782048867,0.483624782048867,0.7658126498969559,0.0,0.0,-0.5568030080936498,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.75,-0.2871621868149088,12.500900376842807,11.236367951187963,8.632484235750972,0,0,0,0,1,0,1
2270,57,0,0,2.8903717578961645,6.398594934535208,6.175867270105761,5.8888779583328805,3.4330189939851112,4.060443010546419,0.0,0.0,0.0,0.0,0.2844878976964469,0.23209880264084545,-1.5394090042991064,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.20473572626969677,0.20473572626969677,-0.5204718303488038,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75,-0.28698931177288056,12.57446220464097,9.288966692431373,6.323390751881275,0,0,0,1,0,0,2
2271,603,3,2,5.2832037287379885,8.009363076630045,7.155396301896734,6.580639137284949,3.4330189939851112,6.403574197934815,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.5200049155561582,0.48486014578330316,0.4132390744308661,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.32288112669746516,0.32288112669746516,0.4265173984557999,0.10165268422627656,0.10165268422627656,0.17899094341168983,0.11303451242465117,0.11303451242465117,0.6015845847861573,0.3445412464587144,0.3445412464587144,0.3130066465426209,0.6339850002884626,0.6339850002884626,1.2718528826243323,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5625,-0.5747571646117846,15.164759378526778,13.292566805368033,8.7162227227231,1,1,0,0,1,0,2
2272,9861,58,20,5.717027701406222,6.150602768446279,6.07073772800249,5.484796933490655,3.258096538021482,9.196444266784072,4.07753744390572,3.044522437723423,4.023594781085251,1.732867951399863,0.5627044989635672,0.5306861508497777,0.7672570569136099,0.7723024057198256,0.43524544907614177,-0.6682013451753804,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.46370326862571815,0.46370326862571815,1.5552710452368304,0.29899322815634,0.29899322815634,1.890235205813735,0.31324618599632365,0.31324618599632365,2.462951302715939,1.0,1.0,2.446944767221639,1.0,1.0,2.3275805181505755,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5555555555555556,-0.5859407945118349,12.221340496448768,11.8676304698525,8.975124239427704,0,0,0,0,1,0,2
2273,75,3,8,6.748759547491679,7.039660349862076,6.580639137284949,6.175867270105761,3.2180755046974316,4.330733340286331,1.3862943611198906,2.1972245773362196,1.3862943611198906,1.732867951399863,0.6642537972770024,0.6396707892854058,1.6091921495455155,0.8371706478862266,0.5961370697791177,0.1876283677911005,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7857249238255753,0.6541516055435531,-0.20143214171252385,0.2183643098550947,0.2183643098550947,-0.4112325217298822,0.10165268422627656,0.10165268422627656,0.17899094341168983,0.22606902484930233,0.22606902484930233,1.6524657629475634,0.3445412464587144,0.3445412464587144,0.3130066465426209,1.0,1.0,2.3275805181505755,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,-0.4047718671791882,13.620299487147026,13.788419897353755,9.966835052189111,1,0,0,0,0,1,2
2274,17,1,0,4.9344739331306915,6.289715570908998,6.46302945692067,6.175867270105761,3.3786108829893595,2.8903717578961645,0.6931471805599453,0.0,0.6931471805599453,0.0,0.48568081653830597,0.4480228698668983,0.12866139673086438,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8249212222640716,0.7174159717293562,0.34078000679245285,0.14573837374524737,0.14573837374524737,-0.9933624986808252,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.75,-0.2871621868149088,12.752745027829668,11.224189504039689,8.313084816120051,0,0,0,0,1,0,2
2275,26066,117,16,5.176149732573829,5.393627546352362,7.155396301896734,6.405228458030842,2.4849066497880004,10.168425425507316,4.770684624465665,2.833213344056216,4.023594781085251,1.732867951399863,0.509468012742344,0.473551741269759,0.3258786653099657,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8457960996869011,0.6213863199577634,0.6016243350188558,0.606714505383215,0.3652217546500662,-2.6777277985768726,0.5127125190781423,0.5127125190781423,1.9481025234170386,0.34981957026947824,0.34981957026947824,2.3309773087179173,0.29150492147567586,0.29150492147567586,2.2608228980005447,1.0,1.0,2.446944767221639,1.0,1.0,2.3275805181505755,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.471875,-0.7501678438658921,12.549023848249096,10.56977727892619,7.66105638236183,1,1,0,0,1,0,2
2276,9015,37,3,5.58724865840025,5.998936561946683,6.46302945692067,6.175867270105761,3.258096538021482,9.106756055719613,3.6375861597263857,1.3862943611198906,3.6375861597263857,1.3862943611198906,0.5499308593758695,0.5169772378873719,0.6613520865383299,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.45918100812793056,0.45918100812793056,1.5190230663417768,0.26673295918323475,0.26673295918323475,1.6104893457671676,0.14263367413831,0.14263367413831,0.8767678121652687,0.9040637434034174,0.9040637434034174,2.1346107965474697,0.8,0.8,1.7507038129017307,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.75,-0.2871621868149088,12.461966018867352,11.586185220346932,8.845345196421732,0,0,0,0,1,0,2
2277,51,1,0,3.713572066704308,5.424950017481403,5.176149732573829,4.976733742420574,2.772588722239781,3.951243718581427,0.6931471805599453,0.0,0.6931471805599453,0.0,0.3655122588694043,0.31905568814937113,-0.8676441160864864,0.6584954036794061,0.15297183730384564,-2.1696974646474847,0.6571665657361394,0.15824808630257178,-2.206147347347758,0.676954925203449,0.4785925528524669,-1.7060745950892788,0.19922967772018624,0.19922967772018624,-0.5646053188365721,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8181818181818182,-0.19941599015325462,10.601099750055232,9.13852208418571,6.486160788944089,0,0,0,1,0,0,2
2278,10,0,0,2.995732273553991,7.198931240688173,6.75110146893676,6.175867270105761,3.255014871484074,2.3978952727983707,0.0,0.0,0.0,0.0,0.2948581179000673,0.24322832020679683,-1.4534305440560853,0.8588563926371569,0.6499238613215498,0.4737360853093948,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.794744035127418,0.6687088056568651,-0.07666853108099886,0.12090671607012195,0.12090671607012195,-1.192399551892928,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5620608899297423,-0.5752341988309988,13.950032709624933,10.194663514242164,6.250747145038065,1,0,0,1,0,0,2
2279,183,0,0,6.483107351457199,7.0317412587631285,6.75110146893676,6.154858094016418,3.4330189939851112,5.214935757608986,0.0,0.0,0.0,0.0,0.6381066988763099,0.6116092259593374,1.3924091674898915,0.8588563926371569,0.6499238613215498,0.4737360853093948,0.8127352527946903,0.5402126993051241,0.10950993620345684,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.2629475791214731,0.2629475791214731,-0.05387729988213854,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.550351288056206,-0.5962433749203422,13.782842727699888,13.514848610220326,9.91612634544231,1,0,0,0,0,1,2
2280,24,0,0,3.688879454113936,6.650279048587422,6.46302945692067,6.175867270105761,3.4339872044851463,3.218875824868201,0.0,0.0,0.0,0.0,0.36308186235543444,0.3164473403840063,-0.8877942909090214,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.16230221137561918,0.16230221137561918,-0.8605957911591012,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.75,-0.2871621868149088,13.113308505508092,10.339158502701359,7.122866658599082,0,0,0,1,0,0,2
2281,300,2,1,4.499809670330265,6.206575926724928,6.46302945692067,5.8888779583328805,3.4339872044851463,5.707110264748875,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.44289852668577984,0.40210810267043284,-0.22604229663011768,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.287764010458889,0.287764010458889,0.14503770729386903,0.08055784629814867,0.08055784629814867,-0.003933556804560776,0.071316837069155,0.071316837069155,0.2137356093950099,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.4,0.4,0.5969504024040405,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5625,-0.5741514985877894,12.669605383645598,10.706385597055192,7.933796874815411,0,0,0,0,1,0,1
2282,2058,14,1,5.351858133476067,5.497168225293202,6.52649485957079,6.175867270105761,3.258096538021482,7.629975707027789,2.70805020110221,0.6931471805599453,2.70805020110221,0.6931471805599453,0.5267622979649018,0.4921122971109777,0.46926385725796754,0.830282563141316,0.5790526679033083,0.09675142410880283,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.38471876436661523,0.38471876436661523,0.9221742466731706,0.19857295801100114,0.19857295801100114,1.0194379145283972,0.071316837069155,0.071316837069155,0.2137356093950099,0.6730424777943942,0.6730424777943942,1.3824885879307902,0.4,0.4,0.5969504024040405,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7038123167155426,-0.35062758946502903,12.023663084863992,10.849026358769269,8.60995467149755,0,0,0,0,1,0,2
2283,34470,37,1,3.951243718581427,5.918893854273146,5.771441123130016,5.484796933490655,2.3978952727983707,10.44787366982408,3.6375861597263857,0.6931471805599453,3.6375861597263857,0.6931471805599453,0.3889053426136831,0.34416159056432943,-0.6736943945591682,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.5854698181602647,0.33093199450640015,-2.971610842700212,0.5268028631874875,0.5268028631874875,2.0610430530812307,0.26673295918323475,0.26673295918323475,1.6104893457671676,0.071316837069155,0.071316837069155,0.2137356093950099,0.9040637434034174,0.9040637434034174,2.1346107965474697,0.4,0.4,0.5969504024040405,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.75,-0.286644189639361,11.690334977403161,9.870137572854574,6.349138991379798,0,0,0,1,0,0,2
2284,16,0,0,4.382026634673881,8.55371796609861,7.560601162768557,6.985641817639208,3.4339872044851463,2.833213344056216,0.0,0.0,0.0,0.0,0.4313056068108016,0.3896663605612158,-0.322158037761957,0.9618386970928408,0.9053491559533858,1.8324181324789257,0.9224383863718397,0.8095645576658779,1.7424533331012393,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.14285633123423305,0.14285633123423305,-1.0164633828879606,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5625,-0.5749593451293489,16.114319128867166,12.935744600772491,7.8160138391590275,1,1,0,0,1,0,2
2285,5,0,0,3.49650756146648,5.948034989180646,5.484796933490655,5.176149732573829,2.772588722239781,1.791759469228055,0.0,0.0,0.0,0.0,0.344147455331268,0.29612657462989395,-1.0447775689482024,0.6977606439956251,0.2503607589207238,-1.651657230673098,0.6834990014629796,0.22290157674458821,-1.8141861002778266,0.676954925203449,0.4785925528524669,-1.7060745950892788,0.09034412631336167,0.09034412631336167,-1.4373726375927025,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7333333333333333,-0.30864720091682596,11.432831922671301,9.444542550647125,6.269096283706261,0,0,0,1,0,0,1
2286,1425,7,4,2.70805020110221,5.342334251964811,5.771441123130016,5.484796933490655,3.4330189939851112,7.262628600974241,2.0794415416798357,1.6094379124341005,2.0794415416798357,1.6094379124341005,0.2665427056098728,0.2128396811728006,-1.6881908000636978,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.3661963823615976,0.3661963823615976,0.7737089133885307,0.15247902633941482,0.15247902633941482,0.6197330463158721,0.1655925676293755,0.1655925676293755,1.0902165060520694,0.5168118696880716,0.5168118696880716,0.8738578793564682,0.9287712379549451,0.9287712379549451,2.1221294503130492,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.75,-0.286644189639361,11.113775375094827,8.050384453067021,6.141069195087321,0,0,0,1,0,0,2
2287,379,2,0,4.248495242049359,6.20050917404269,6.46302945692067,6.175867270105761,3.4339872044851463,5.940171252720432,1.0986122886681098,0.0,1.0986122886681098,0.0,0.41816263824267536,0.3755610767123115,-0.4311250778365174,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.2995154155429043,0.2995154155429043,0.23923057470630676,0.08055784629814867,0.08055784629814867,-0.003933556804560776,0.0,0.0,-0.44929659337524885,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.75,-0.2871621868149088,12.663538630963359,10.449004416092048,7.682482446534506,0,0,0,0,1,0,2
2288,33,0,0,3.58351893845611,6.900730664045173,6.75110146893676,6.171700597410915,3.4330189939851112,3.5263605246161616,0.0,0.0,0.0,0.0,0.35271164215181405,0.3053178228180549,-0.9737727511520422,0.8588563926371569,0.6499238613215498,0.4737360853093948,0.8149592677183373,0.5456732776238381,0.14261464675958244,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.17780621011570902,0.17780621011570902,-0.7363241753610611,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5597189695550351,-0.579400871525845,13.651832132981934,10.484249602501283,7.016537932441221,1,0,0,1,0,0,1
2289,45,0,0,3.295836866004329,5.752572638825633,5.771441123130016,5.484796933490655,3.25848107946056,3.828641396489095,0.0,0.0,0.0,0.0,0.3243962298616196,0.27492918378405873,-1.2085330071596547,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.7955903440453762,0.6700747815123665,-0.06496132925363578,0.19304782135852114,0.19304782135852114,-0.6141557149359373,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.75,-0.286644189639361,11.524013761955649,9.048409504829962,6.55431794546489,0,0,0,1,0,0,2
2290,62,0,0,4.584967478670572,5.44673737166631,5.176149732573829,4.976733742420574,2.4414770918606643,4.143134726391533,0.0,0.0,0.0,0.0,0.45128027405131765,0.4111035533654482,-0.15655006613887426,0.6584954036794061,0.15297183730384564,-2.1696974646474847,0.6571665657361394,0.15824808630257178,-2.206147347347758,0.596110749801836,0.3481068763893614,-2.824412187793441,0.20890520936700008,0.20890520936700008,-0.4870515230957669,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8181818181818182,-0.19941599015325462,10.622887104240139,10.031704850336883,7.026444570531236,0,0,0,0,1,0,2
